(i)word=发现 (i+1)(i)pos=nz+v (i-1)(i-2)pos=d+n (i+2)pos=gi (i-2)word=文件 (i+1)pos(i+1)word=nz+另一款 (i+2)word=恶意软件 (i+1)(i+2)pos=nz+gi (i-2)pos=n (i)pos(i)word=v+发现 (i-1)tag=O (i-1)tag(i-1)word=O+还 (i-1)pos=d (i-2)pos(i-2)word=n+文件 (i+1)pos=nz (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)word=还 (i-1)pos(i-1)word=d+还 (i)pos=v (i)(i-1)pos=v+d (i+1)word=另一款 O
(i)pos=nz (i-1)pos(i-1)word=v+发现 (i+1)(i+2)pos=gi+nx (i)word=另一款 (i-1)tag(i-1)word=O+发现 (i+1)word=恶意软件 (i)pos(i)word=nz+另一款 (i+1)(i)pos=gi+nz (i+1)pos=gi (i-1)pos=v (i-1)tag=O (i+2)pos=nx NEXT_VIRUS=true (i-2)pos(i-2)word=d+还 (i+1)pos(i+1)word=gi+恶意软件 (i-2)pos=d (i-1)(i-2)tag=O+O (i-2)tag=O (i-2)word=还 (i+2)word=Bitsran (i-1)(i-2)pos=v+d (i)(i-1)pos=nz+v (i-1)word=发现 O
(i-1)word=另一款 (i-1)(i-2)pos=nz+v (i-2)pos=v (i+2)pos=w (i)word=恶意软件 (i+1)(i)pos=nx+gi (i+2)word=， (i-1)pos(i-1)word=nz+另一款 (i+1)pos(i+1)word=nx+Bitsran (i)(i-1)pos=gi+nz (i)pos=gi (i-1)tag=O (i+1)(i+2)pos=nx+w (i)pos(i)word=gi+恶意软件 (i-1)pos=nz (i-2)pos(i-2)word=v+发现 (i-1)(i-2)tag=O+O (i+1)word=Bitsran (i+1)pos=nx (i-2)tag=O (i-2)word=发现 (i-1)tag(i-1)word=O+另一款 O
(i-1)tag(i-1)word=O+恶意软件 FRONT_VIRUS=true (i-1)pos=gi (i-2)pos(i-2)word=nz+另一款 (i+1)(i)pos=w+nx (i-1)pos(i-1)word=gi+恶意软件 (i+2)pos=nis (i)pos=nx (i+1)pos=w (i+1)(i+2)pos=w+nis (i+1)word=， (i-1)(i-2)pos=gi+nz (i-1)tag=O (i-2)word=另一款 (i-2)pos=nz (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)word=恶意软件 (i+2)word=实验室 (i)(i-1)pos=nx+gi (i+1)pos(i+1)word=w+， (i)pos(i)word=nx+Bitsran (i)word=Bitsran S-nthreat
(i)(i-1)pos=w+nx (i)pos(i)word=w+， (i-1)tag=S-nthreat (i-2)pos=gi (i-1)tag(i-1)word=S-nthreat+Bitsran (i+2)word=的 (i+1)(i)pos=nis+w (i+1)pos=nis (i-2)word=恶意软件 (i)word=， (i+1)word=实验室 (i+2)pos=ude1 (i-1)(i-2)pos=nx+gi (i)pos=w (i-2)tag=O (i-1)(i-2)tag=S-nthreat+O (i+1)(i+2)pos=nis+ude1 (i-2)pos(i-2)word=gi+恶意软件 (i-1)pos=nx (i-1)pos(i-1)word=nx+Bitsran (i+1)pos(i+1)word=nis+实验室 (i-1)word=Bitsran O
(i-1)word=， (i+2)pos=nnt (i-1)tag(i-1)word=O+， (i+1)pos(i+1)word=ude1+的 (i+1)word=的 (i-1)(i-2)tag=O+S-nthreat (i+1)(i)pos=ude1+nis (i-2)tag=S-nthreat (i)word=实验室 CUR_ORG_SUFFIX=true (i-1)pos=w (i+1)pos=ude1 (i-1)tag=O (i+2)word=负责人 (i+1)(i+2)pos=ude1+nnt (i)pos=nis (i-1)(i-2)pos=w+nx (i-2)word=Bitsran (i-2)pos=nx (i-2)pos(i-2)word=nx+Bitsran (i)pos(i)word=nis+实验室 (i)(i-1)pos=nis+w (i-1)pos(i-1)word=w+， O
(i+1)(i+2)pos=nnt+nx (i-2)pos=w (i)pos(i)word=ude1+的 (i+1)word=负责人 (i+1)pos=nnt (i+1)(i)pos=nnt+ude1 (i-1)tag=O (i+2)pos=nx (i+1)pos(i+1)word=nnt+负责人 (i-1)tag(i-1)word=O+实验室 (i+2)word=Panagiotis Artemiadis (i)pos=ude1 (i-1)(i-2)tag=O+O (i-2)pos(i-2)word=w+， (i-2)tag=O (i)word=的 (i-1)(i-2)pos=nis+w (i-1)word=实验室 (i-2)word=， (i-1)pos=nis (i-1)pos(i-1)word=nis+实验室 (i)(i-1)pos=ude1+nis O
(i-2)word=实验室 (i-1)tag(i-1)word=O+的 (i-1)(i-2)pos=ude1+nis (i+1)(i+2)pos=nx+d (i-1)pos(i-1)word=ude1+的 (i+1)pos(i+1)word=nx+Panagiotis Artemiadis (i+1)(i)pos=nx+nnt (i-1)word=的 (i-1)tag=O (i+2)pos=d (i)word=负责人 (i)pos=nnt (i+2)word=正在 (i-1)(i-2)tag=O+O (i)pos(i)word=nnt+负责人 (i+1)pos=nx (i-2)tag=O (i-2)pos=nis (i+1)word=Panagiotis Artemiadis (i)(i-1)pos=nnt+ude1 (i-1)pos=ude1 (i-2)pos(i-2)word=nis+实验室 O
(i+1)(i)pos=d+nx (i-2)pos(i-2)word=ude1+的 (i+2)pos=v (i-1)pos(i-1)word=nnt+负责人 (i)pos=nx (i+2)word=研发 (i+1)pos(i+1)word=d+正在 (i-1)tag(i-1)word=O+负责人 (i-2)word=的 (i)(i-1)pos=nx+nnt (i-1)tag=O (i-1)pos=nnt (i-1)word=负责人 (i-1)(i-2)pos=nnt+ude1 (i-1)(i-2)tag=O+O (i+1)word=正在 (i+1)(i+2)pos=d+v (i-2)tag=O (i-2)pos=ude1 (i)word=Panagiotis Artemiadis (i+1)pos=d (i)pos(i)word=nx+Panagiotis Artemiadis S-nr
(i)pos=d (i-1)(i-2)tag=S-nr+O (i+2)pos=w (i+1)(i+2)pos=v+w (i)(i-1)pos=d+nx (i+2)word=， (i+1)word=研发 (i+1)pos=v (i-1)tag=S-nr (i-2)pos=nnt (i-2)pos(i-2)word=nnt+负责人 (i+1)(i)pos=v+d (i-2)tag=O (i-1)pos(i-1)word=nx+Panagiotis Artemiadis (i-1)word=Panagiotis Artemiadis (i-2)word=负责人 (i-1)(i-2)pos=nx+nnt (i-1)pos=nx (i+1)pos(i+1)word=v+研发 (i)pos(i)word=d+正在 (i-1)tag(i-1)word=S-nr+Panagiotis Artemiadis (i)word=正在 O
(i-1)tag(i-1)word=O+正在 (i-2)pos(i-2)word=nx+Panagiotis Artemiadis (i)pos(i)word=v+研发 (i-2)tag=S-nr (i)word=研发 (i-1)word=正在 (i-1)pos(i-1)word=d+正在 (i+1)(i)pos=w+v (i+1)pos=w (i-2)word=Panagiotis Artemiadis (i-1)(i-2)pos=d+nx (i+1)word=， (i-1)tag=O (i-1)pos=d (i+1)(i+2)pos=w+nt (i+2)pos=nt (i-1)(i-2)tag=O+S-nr (i+2)word=美国联邦能源管理委员会 (i)pos=v (i)(i-1)pos=v+d (i-2)pos=nx (i+1)pos(i+1)word=w+， O
(i+2)word=（ (i)pos(i)word=w+， (i-2)word=正在 (i+1)pos(i+1)word=nt+美国联邦能源管理委员会 (i-1)pos(i-1)word=v+研发 (i+1)word=美国联邦能源管理委员会 (i+2)pos=w (i+1)(i)pos=nt+w (i)word=， (i)(i-1)pos=w+v (i-1)pos=v (i-1)tag=O (i+1)pos=nt (i-2)pos=d (i)pos=w (i-1)(i-2)tag=O+O (i-1)tag(i-1)word=O+研发 (i-2)pos(i-2)word=d+正在 (i-2)tag=O (i+1)(i+2)pos=nt+w (i-1)word=研发 (i-1)(i-2)pos=v+d O
(i+1)(i)pos=w+nt (i+1)word=（ (i+2)word=FERC (i-1)(i-2)pos=w+v (i-1)word=， (i-1)tag(i-1)word=O+， (i-2)pos=v (i+1)pos=w (i)pos(i)word=nt+美国联邦能源管理委员会 (i)pos=nt (i-1)pos=w (i-1)tag=O (i+2)pos=nx (i-2)word=研发 (i-1)(i-2)tag=O+O (i-2)tag=O (i-2)pos(i-2)word=v+研发 (i+1)(i+2)pos=w+nx (i)(i-1)pos=nt+w (i+1)pos(i+1)word=w+（ (i)word=美国联邦能源管理委员会 (i-1)pos(i-1)word=w+， O
(i+2)word=） (i-1)(i-2)pos=nt+w (i+1)(i)pos=nx+w (i-2)pos=w (i+2)pos=w (i-1)pos(i-1)word=nt+美国联邦能源管理委员会 (i+1)pos(i+1)word=nx+FERC (i-1)tag=O (i+1)(i+2)pos=nx+w (i-1)word=美国联邦能源管理委员会 (i)word=（ (i-1)tag(i-1)word=O+美国联邦能源管理委员会 (i)pos=w (i-1)(i-2)tag=O+O (i-2)pos(i-2)word=w+， (i+1)pos=nx (i-2)tag=O (i-2)word=， (i)(i-1)pos=w+nt (i)pos(i)word=w+（ (i+1)word=FERC (i-1)pos=nt O
(i+1)(i)pos=w+nx (i-1)word=（ (i+2)word=。 (i)pos=nx (i+2)pos=w (i+1)pos=w (i+1)(i+2)pos=w+w (i-1)pos=w (i+1)word=） (i)pos(i)word=nx+FERC (i-1)tag(i-1)word=O+（ (i-1)tag=O (i)word=FERC (i-1)pos(i-1)word=w+（ (i-1)(i-2)tag=O+O (i-2)tag=O (i+1)pos(i+1)word=w+） (i)(i-1)pos=nx+w (i-2)word=美国联邦能源管理委员会 (i-1)(i-2)pos=w+nt (i-2)pos(i-2)word=nt+美国联邦能源管理委员会 (i-2)pos=nt S-norg
(i)(i-1)pos=w+nx (i+1)(i)pos=w+w (i+1)word=。 (i-1)(i-2)pos=nx+w (i-2)pos=w (i+1)pos=w (i-1)tag(i-1)word=S-norg+FERC (i+1)pos(i+1)word=w+。 (i-1)pos(i-1)word=nx+FERC (i+2)word=Reaper (i+2)pos=nx (i)word=） (i-2)pos(i-2)word=w+（ (i-1)tag=S-norg (i)pos=w (i-2)tag=O (i+1)(i+2)pos=w+nx (i-1)(i-2)tag=S-norg+O (i-2)word=（ (i-1)pos=nx (i-1)word=FERC (i)pos(i)word=w+） O
(i-1)tag(i-1)word=O+） (i-2)tag=S-norg (i+1)(i)pos=nx+w (i-1)word=） (i-2)word=FERC (i-1)(i-2)tag=O+S-norg (i-1)pos=w (i+1)pos(i+1)word=nx+Reaper (i)(i-1)pos=w+w (i+1)word=Reaper (i-1)tag=O (i-1)pos(i-1)word=w+） (i-2)pos(i-2)word=nx+FERC (i+2)pos=nvuldescribe (i)pos=w (i+1)pos=nx (i)pos(i)word=w+。 (i-1)(i-2)pos=w+nx (i)word=。 (i+2)word=僵尸网络 (i-2)pos=nx (i+1)(i+2)pos=nx+nvuldescribe O
(i+2)pos=t (i-1)(i-2)pos=w+w (i+1)pos=nvuldescribe (i-1)tag(i-1)word=O+。 (i+1)(i+2)pos=nvuldescribe+t (i-2)pos=w (i)pos=nx (i+2)word=每天 (i+1)word=僵尸网络 (i-1)pos(i-1)word=w+。 (i-1)pos=w (i+1)(i)pos=nvuldescribe+nx (i-1)word=。 (i)pos(i)word=nx+Reaper (i)word=Reaper (i+1)pos(i+1)word=nvuldescribe+僵尸网络 (i-1)tag=O NEXT_VIRUS=true (i-2)pos(i-2)word=w+） (i-1)(i-2)tag=O+O (i-2)tag=O (i-2)word=） (i)(i-1)pos=nx+w S
(i+2)word=感染 (i+1)(i+2)pos=t+v (i-1)(i-2)pos=nx+w (i+2)pos=v (i-1)pos(i-1)word=nx+Reaper (i-2)pos=w (i)(i-1)pos=nvuldescribe+nx (i+1)word=每天 (i)pos=nvuldescribe (i-2)word=。 (i-2)pos(i-2)word=w+。 (i+1)pos=t (i)pos(i)word=nvuldescribe+僵尸网络 (i-1)(i-2)tag=S+O (i-1)tag(i-1)word=S+Reaper (i-1)tag=S (i-1)word=Reaper (i-2)tag=O (i+1)pos(i+1)word=t+每天 (i)word=僵尸网络 (i-1)pos=nx (i+1)(i)pos=t+nvuldescribe O
(i+1)pos(i+1)word=v+感染 (i+1)(i+2)pos=v+m (i-1)pos(i-1)word=nvuldescribe+僵尸网络 (i+1)(i)pos=v+t (i-1)word=僵尸网络 (i-2)pos(i-2)word=nx+Reaper (i)word=每天 (i-1)(i-2)pos=nvuldescribe+nx (i+2)pos=m (i)(i-1)pos=t+nvuldescribe (i-1)tag(i-1)word=O+僵尸网络 (i)pos(i)word=t+每天 (i+1)pos=v (i-1)tag=O (i)pos=t (i-1)(i-2)tag=O+S (i-2)word=Reaper (i-2)tag=S (i+1)word=感染 (i-2)pos=nx (i-1)pos=nvuldescribe (i+2)word=1万 O
(i-1)pos=t (i-2)word=僵尸网络 (i-1)pos(i-1)word=t+每天 (i)pos(i)word=v+感染 (i+1)pos=m (i+2)word=台 (i)(i-1)pos=v+t (i-2)pos(i-2)word=nvuldescribe+僵尸网络 (i+1)pos(i+1)word=m+1万 (i-2)pos=nvuldescribe (i+2)pos=q (i-1)(i-2)pos=t+nvuldescribe (i-1)tag=O (i)word=感染 (i+1)word=1万 (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos=v (i-1)word=每天 (i+1)(i+2)pos=m+q (i-1)tag(i-1)word=O+每天 (i+1)(i)pos=m+v O
(i)(i-1)pos=m+v (i)word=1万 (i+1)pos=q (i+1)(i+2)pos=q+nx (i-2)pos=t (i+1)word=台 (i-1)(i-2)pos=v+t (i)pos=m (i+2)word=IoT (i-1)pos=v (i-1)tag=O (i-1)tag(i-1)word=O+感染 (i-2)pos(i-2)word=t+每天 (i+2)pos=nx (i+1)(i)pos=q+m (i-1)word=感染 (i+1)pos(i+1)word=q+台 (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)pos(i-1)word=v+感染 (i-2)word=每天 (i)pos(i)word=m+1万 O
(i-1)word=1万 (i-1)pos=m (i-2)pos=v (i-2)pos(i-2)word=v+感染 (i)word=台 (i-1)(i-2)pos=m+v (i-1)tag(i-1)word=O+1万 (i+2)pos=n (i-1)tag=O (i-1)pos(i-1)word=m+1万 (i-2)word=感染 (i)pos=q (i+1)pos(i+1)word=nx+IoT (i+2)word=设备 (i-1)(i-2)tag=O+O (i+1)pos=nx (i-2)tag=O (i+1)word=IoT (i+1)(i)pos=nx+q (i+1)(i+2)pos=nx+n (i)(i-1)pos=q+m (i)pos(i)word=q+台 O
(i-1)pos=q (i+1)(i+2)pos=n+w (i+1)pos(i+1)word=n+设备 (i+2)word=。 (i-2)pos(i-2)word=m+1万 (i)pos=nx (i+1)pos=n (i+2)pos=w (i-1)tag(i-1)word=O+台 (i-2)word=1万 (i-2)pos=m (i-1)tag=O (i-1)(i-2)pos=q+m (i-1)pos(i-1)word=q+台 (i+1)(i)pos=n+nx (i)word=IoT (i)(i-1)pos=nx+q (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos(i)word=nx+IoT (i+1)word=设备 (i-1)word=台 O
(i+1)(i+2)pos=w+n (i-1)(i-2)pos=nx+q (i)word=设备 (i+1)word=。 (i-1)pos(i-1)word=nx+IoT (i+1)pos=w (i+2)word=黑客 (i-2)pos=q (i-1)word=IoT (i+1)pos(i+1)word=w+。 (i+2)pos=n (i)pos=n (i-1)tag=O (i-1)tag(i-1)word=O+IoT (i)(i-1)pos=n+nx (i-2)pos(i-2)word=q+台 (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos(i)word=n+设备 (i-1)pos=nx (i-2)word=台 (i+1)(i)pos=w+n O
(i-1)tag(i-1)word=O+设备 (i+1)(i+2)pos=n+v (i+1)pos(i+1)word=n+黑客 (i-2)word=IoT (i+1)word=黑客 NEXT_HACK=true (i+2)pos=v (i)(i-1)pos=w+n (i-1)pos=n (i+1)pos=n (i-2)pos(i-2)word=nx+IoT (i-1)word=设备 (i+2)word=操控 (i-1)tag=O (i-1)pos(i-1)word=n+设备 (i)pos=w (i-1)(i-2)pos=n+nx (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos(i)word=w+。 (i)word=。 (i-2)pos=nx (i+1)(i)pos=n+w O
(i-2)word=设备 (i-2)pos(i-2)word=n+设备 (i-1)tag(i-1)word=O+。 (i)(i-1)pos=n+w (i+2)pos=gi (i-1)(i-2)pos=w+n (i-1)pos(i-1)word=w+。 (i+2)word=恶意软件 (i-1)pos=w (i)pos(i)word=n+黑客 (i-1)word=。 (i-2)pos=n (i)word=黑客 (i)pos=n (i+1)pos=v (i+1)(i+2)pos=v+gi (i-1)tag=O (i+1)word=操控 (i-1)(i-2)tag=O+O (i-2)tag=O (i+1)pos(i+1)word=v+操控 (i+1)(i)pos=v+n O
(i)pos(i)word=v+操控 (i+1)word=恶意软件 (i-1)pos=n (i-2)pos=w (i)(i-1)pos=v+n (i)word=操控 (i-1)(i-2)pos=n+w (i+2)word=Mirai (i-2)word=。 (i-2)pos(i-2)word=w+。 (i+1)pos=gi (i+2)pos=nproduct (i-1)tag=O NEXT_VIRUS=true (i+1)pos(i+1)word=gi+恶意软件 (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos=v (i-1)word=黑客 (i-1)pos(i-1)word=n+黑客 (i-1)tag(i-1)word=O+黑客 (i+1)(i+2)pos=gi+nproduct (i+1)(i)pos=gi+v O
(i+1)(i)pos=nproduct+gi (i+1)word=Mirai (i+2)word=感染 (i+2)pos=v (i)word=恶意软件 (i-2)pos(i-2)word=n+黑客 (i+1)pos=nproduct (i+1)(i+2)pos=nproduct+v (i-1)(i-2)pos=v+n (i+1)pos(i+1)word=nproduct+Mirai (i-2)pos=n (i)(i-1)pos=gi+v (i-1)pos=v (i)pos=gi (i-1)tag=O (i)pos(i)word=gi+恶意软件 (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)word=操控 (i-2)word=黑客 (i-1)tag(i-1)word=O+操控 (i-1)pos(i-1)word=v+操控 O
(i-1)tag(i-1)word=O+恶意软件 (i+1)pos(i+1)word=v+感染 (i-1)(i-2)pos=gi+v FRONT_VIRUS=true (i-1)pos=gi (i)pos(i)word=nproduct+Mirai (i+2)word=的 (i)(i-1)pos=nproduct+gi (i-1)pos(i-1)word=gi+恶意软件 (i-2)pos=v (i)pos=nproduct (i+1)pos=v (i-1)tag=O (i+2)pos=ude1 (i)word=Mirai (i-2)pos(i-2)word=v+操控 (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)word=恶意软件 (i+1)word=感染 (i+1)(i+2)pos=v+ude1 (i-2)word=操控 (i+1)(i)pos=v+nproduct O
(i)(i-1)pos=v+nproduct (i-2)pos=gi (i+1)pos(i+1)word=ude1+的 (i+2)word=物联网 (i+1)word=的 (i)pos(i)word=v+感染 (i-2)word=恶意软件 (i+1)pos=ude1 (i+1)(i)pos=ude1+v (i-1)tag=O (i+2)pos=nz (i-1)pos=nproduct (i-1)pos(i-1)word=nproduct+Mirai (i)word=感染 (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos=v (i-1)(i-2)pos=nproduct+gi (i-1)tag(i-1)word=O+Mirai (i-2)pos(i-2)word=gi+恶意软件 (i-1)word=Mirai (i+1)(i+2)pos=ude1+nz O
(i)pos(i)word=ude1+的 (i-2)word=Mirai (i+1)(i)pos=nz+ude1 (i+2)pos=n (i)(i-1)pos=ude1+v (i-1)pos=v (i-1)tag=O (i-1)tag(i-1)word=O+感染 (i+1)pos(i+1)word=nz+物联网 (i-1)word=感染 (i+1)word=物联网 (i+2)word=设备 (i)pos=ude1 (i+1)pos=nz (i-1)(i-2)tag=O+O (i-1)(i-2)pos=v+nproduct (i-2)tag=O (i)word=的 (i-2)pos=nproduct (i+1)(i+2)pos=nz+n (i-1)pos(i-1)word=v+感染 (i-2)pos(i-2)word=nproduct+Mirai O
(i)pos=nz (i)(i-1)pos=nz+ude1 (i+1)(i+2)pos=n+w (i-1)tag(i-1)word=O+的 (i+1)pos(i+1)word=n+设备 (i+2)word=。 (i-2)pos=v (i+1)pos=n (i+2)pos=w (i)word=物联网 (i-1)pos(i-1)word=ude1+的 (i-2)pos(i-2)word=v+感染 (i-1)word=的 (i)pos(i)word=nz+物联网 (i-1)tag=O (i-2)word=感染 (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)pos=ude1 (i-1)(i-2)pos=ude1+v (i+1)(i)pos=n+nz (i+1)word=设备 O
(i-2)pos(i-2)word=ude1+的 (i)word=设备 (i+1)word=。 (i-1)word=物联网 (i-1)pos(i-1)word=nz+物联网 (i+1)pos=w (i-2)word=的 (i+1)pos(i+1)word=w+。 (i)pos=n (i-1)tag=O (i+2)word=Reaper (i+2)pos=nx (i)(i-1)pos=n+nz (i-1)pos=nz (i-1)(i-2)tag=O+O (i-2)tag=O (i+1)(i+2)pos=w+nx (i-2)pos=ude1 (i)pos(i)word=n+设备 (i-1)(i-2)pos=nz+ude1 (i-1)tag(i-1)word=O+物联网 (i+1)(i)pos=w+n O
(i-1)tag(i-1)word=O+设备 (i+1)(i)pos=nx+w (i+2)word=基于 (i)(i-1)pos=w+n (i-1)pos=n (i-1)(i-2)pos=n+nz (i+1)pos(i+1)word=nx+Reaper (i+2)pos=p (i+1)word=Reaper (i-1)word=设备 (i-2)word=物联网 (i-1)tag=O (i-1)pos(i-1)word=n+设备 (i)pos=w (i-2)pos(i-2)word=nz+物联网 (i-2)pos=nz (i-1)(i-2)tag=O+O (i+1)pos=nx (i-2)tag=O (i)pos(i)word=w+。 (i)word=。 (i+1)(i+2)pos=nx+p O
(i+1)(i+2)pos=p+nx (i+1)pos=p (i-2)word=设备 (i-2)pos(i-2)word=n+设备 (i-1)tag(i-1)word=O+。 (i)pos=nx (i-1)(i-2)pos=w+n (i-1)pos(i-1)word=w+。 (i-1)pos=w (i-1)word=。 (i-2)pos=n (i)pos(i)word=nx+Reaper (i)word=Reaper (i-1)tag=O (i+2)pos=nx (i+1)(i)pos=p+nx (i-1)(i-2)tag=O+O (i-2)tag=O (i+2)word=Mirai IoT (i+1)word=基于 (i+1)pos(i+1)word=p+基于 (i)(i-1)pos=nx+w S-norg
(i+1)word=Mirai IoT (i+2)word=蠕虫 (i)pos(i)word=p+基于 (i-1)(i-2)pos=nx+w (i-1)pos(i-1)word=nx+Reaper (i-2)pos=w (i+1)pos(i+1)word=nx+Mirai IoT (i)(i-1)pos=p+nx (i-2)word=。 (i-2)pos(i-2)word=w+。 (i)pos=p (i+2)pos=nvuldescribe (i-1)tag=S-norg (i-1)word=Reaper (i)word=基于 (i+1)pos=nx (i-2)tag=O (i-1)(i-2)tag=S-norg+O (i+1)(i)pos=nx+p (i-1)pos=nx (i-1)tag(i-1)word=S-norg+Reaper (i+1)(i+2)pos=nx+nvuldescribe O
(i-1)pos(i-1)word=p+基于 (i+1)pos=nvuldescribe (i-2)tag=S-norg (i+1)word=蠕虫 (i-1)pos=p (i-2)pos(i-2)word=nx+Reaper (i)pos=nx (i-1)(i-2)tag=O+S-norg (i)pos(i)word=nx+Mirai IoT (i+1)(i)pos=nvuldescribe+nx (i-1)tag=O (i)word=Mirai IoT (i-1)tag(i-1)word=O+基于 (i+1)pos(i+1)word=nvuldescribe+蠕虫 (i-2)word=Reaper (i+2)pos=nvuldescribe (i-1)word=基于 (i)(i-1)pos=nx+p (i+1)(i+2)pos=nvuldescribe+nvuldescribe (i-1)(i-2)pos=p+nx (i+2)word=病毒 (i-2)pos=nx S-nthreat
(i+1)(i)pos=nvuldescribe+nvuldescribe (i+1)pos=nvuldescribe (i-1)tag=S-nthreat (i)pos(i)word=nvuldescribe+蠕虫 (i-1)pos(i-1)word=nx+Mirai IoT (i+1)(i+2)pos=nvuldescribe+cc (i-2)pos=p (i+1)pos(i+1)word=nvuldescribe+病毒 (i)(i-1)pos=nvuldescribe+nx (i+2)word=而 (i)pos=nvuldescribe (i-1)(i-2)pos=nx+p (i-2)pos(i-2)word=p+基于 (i+2)pos=cc (i-2)word=基于 (i)word=蠕虫 (i-1)word=Mirai IoT (i-2)tag=O (i-1)(i-2)tag=S-nthreat+O (i-1)tag(i-1)word=S-nthreat+Mirai IoT (i-1)pos=nx (i+1)word=病毒 O
(i-1)pos(i-1)word=nvuldescribe+蠕虫 (i-2)pos(i-2)word=nx+Mirai IoT (i+2)pos=v (i-1)(i-2)tag=O+S-nthreat (i)(i-1)pos=nvuldescribe+nvuldescribe (i+1)pos=cc (i-1)(i-2)pos=nvuldescribe+nx (i-2)tag=S-nthreat (i)pos=nvuldescribe (i+1)word=而 (i-1)tag=O (i-1)word=蠕虫 (i+1)(i)pos=cc+nvuldescribe (i)word=病毒 (i)pos(i)word=nvuldescribe+病毒 (i-2)pos=nx (i+1)(i+2)pos=cc+v (i-2)word=Mirai IoT (i+1)pos(i+1)word=cc+而 (i-1)tag(i-1)word=O+蠕虫 (i+2)word=扩展 (i-1)pos=nvuldescribe O
(i)(i-1)pos=cc+nvuldescribe (i+1)word=扩展 (i-1)(i-2)pos=nvuldescribe+nvuldescribe (i-1)tag(i-1)word=O+病毒 (i+2)pos=w (i-1)word=病毒 (i+1)pos(i+1)word=v+扩展 (i+1)(i+2)pos=v+w (i)pos(i)word=cc+而 (i+2)word=， (i-2)pos=nvuldescribe (i)pos=cc (i+1)(i)pos=v+cc (i)word=而 (i+1)pos=v (i-1)tag=O (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)pos(i-1)word=nvuldescribe+病毒 (i-2)pos(i-2)word=nvuldescribe+蠕虫 (i-2)word=蠕虫 (i-1)pos=nvuldescribe O
(i-1)(i-2)pos=cc+nvuldescribe (i-1)pos=cc (i+2)word=但 (i-1)word=而 (i-2)word=病毒 (i-2)pos(i-2)word=nvuldescribe+病毒 (i+1)(i)pos=w+v (i+1)pos=w (i-1)tag(i-1)word=O+而 (i+1)word=， (i-2)pos=nvuldescribe (i-1)tag=O (i+2)pos=c (i+1)(i+2)pos=w+c (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos=v (i)(i-1)pos=v+cc (i)word=扩展 (i+1)pos(i+1)word=w+， (i)pos(i)word=v+扩展 (i-1)pos(i-1)word=cc+而 O
(i+1)word=但 (i-1)(i-2)pos=v+cc (i-2)pos=cc (i)pos(i)word=w+， (i-2)word=而 (i-1)tag(i-1)word=O+扩展 (i-1)word=扩展 (i+2)word=与 (i-2)pos(i-2)word=cc+而 (i)word=， (i+2)pos=cc (i)(i-1)pos=w+v (i-1)pos=v (i-1)tag=O (i-1)pos(i-1)word=v+扩展 (i)pos=w (i+1)(i)pos=c+w (i-1)(i-2)tag=O+O (i-2)tag=O (i+1)(i+2)pos=c+cc (i+1)pos=c (i+1)pos(i+1)word=c+但 O
(i-2)pos(i-2)word=v+扩展 (i)pos=c (i-1)(i-2)pos=w+v (i-1)word=， (i-1)tag(i-1)word=O+， (i-2)pos=v (i+1)(i)pos=cc+c (i+1)word=与 (i+1)pos=cc (i-2)word=扩展 (i+2)word=Mirai (i-1)pos=w (i+2)pos=nproduct (i-1)tag=O (i)word=但 (i+1)(i+2)pos=cc+nproduct (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos(i)word=c+但 (i)(i-1)pos=c+w (i+1)pos(i+1)word=cc+与 (i-1)pos(i-1)word=w+， O
(i+2)word=存在 (i-1)tag(i-1)word=O+但 (i+1)word=Mirai (i+2)pos=v (i-2)pos=w (i)(i-1)pos=cc+c (i+1)(i)pos=nproduct+cc (i)pos(i)word=cc+与 (i-1)word=但 (i+1)pos=nproduct (i+1)(i+2)pos=nproduct+v (i+1)pos(i+1)word=nproduct+Mirai (i)word=与 (i)pos=cc (i-1)tag=O (i-1)pos=c (i-1)(i-2)tag=O+O (i-2)pos(i-2)word=w+， (i-2)tag=O (i-1)pos(i-1)word=c+但 (i-2)word=， (i-1)(i-2)pos=c+w O
