HummingBad/nx	S-nthreat
和/cc	O
早先/t	O
发现/v	O
的/ude1	O
iOS/nproduct	O
恶意/n	O
程序/n	O
Yispecter/nx	S-nthreat
存在/v	O
联系/v	O
，/w	O
Yispecter/nx	S-nthreat
很/d	O
可能/v	O
也/d	O
是/vshi	O
HummingBad/nx	S-nthreat
背后/f	O
的/ude1	O
团队/n	O
开发/vn	O
的/ude1	O
。/w	O
研究/vn	O
人员/n	O
估计/v	O
，/w	O
可能/v	O
有/vyou	O
大约/d	O
1000万/m	O
用户/n	O
使用/v	O
了/ule	O
这些/rz	O
恶意/n	O
应用/vn	O
，/w	O
这些/rz	O
用户/n	O
主要/b	O
分布/vi	O
在/p	O
中国/ns	O
和/cc	O
印度/nsf	O
，/w	O
受/v	O
影响/vn	O
的/ude1	O
Android/nproduct	O
设备/n	O
运行/vn	O
的/ude1	O
操作系统/n	O
主要/b	O
是/vshi	O
Jelly Bean/nproduct	O
和/cc	O
Kitkat/nx	S-nproduct
。/w	O
此前/t	O
Palo Alto/nx	S-norg
报告/n	O
称/v	O
该/rz	O
黑客组织/prehack	O
发动/v	O
的/ude1	O
恶意攻击/nvulndesc	O
可追溯/nz	O
至/p	O
2007年/Date	O
，/w	O
使用/v	O
的/ude1	O
定制/n	O
化/v	O
远程监控/nvulndesc	O
软件/n	O
名为/v	O
Infy/nx	S-nthreat
。/w	O
JTBCorp/nx	S-norg
曾/d	O
是/vshi	O
国营公司/nt	O
，/w	O
在/p	O
许多/m	O
国家/n	O
开设/v	O
了/ule	O
分公司/nis	O
，/w	O
即使/c	O
打/v	O
上/f	O
补丁/n	O
，/w	O
Beniamini/nx	S-nr
指出/v	O
，/w	O
为了/p	O
预防系统/nt	O
级别/n	O
的/ude1	O
rootkits/nx	S-nthreat
，/w	O
它/rr	O
是/vshi	O
常见/a	O
勒索/v	O
软件/n	O
与/cc	O
Petya/nx	S-nthreat
的/ude1	O
混合体/nmc	O
。/w	O
和/cc	O
其他/rzv	O
的/ude1	O
勒索/v	O
软件/n	O
一样/uyy	O
，/w	O
Satana/nx	S-nthreat
通过/p	O
加密/vn	O
文件/n	O
这种/r	O
方式/n	O
来/vf	O
运作/vn	O
。/w	O
Satana/nx	S-nthreat
会/v	O
给/p	O
每/rz	O
一个/mq	O
加密/vn	O
文件/n	O
的/ude1	O
名字/n	O
上/f	O
添加/v	O
勒索者/nz	O
的/ude1	O
邮件/n	O
地址/n	O
，/w	O
随后/d	O
Satana/nx	S-nthreat
会/v	O
加密/vn	O
MBR/nx	O
，/w	O
并/cc	O
将/d	O
其/rz	O
替/p	O
换成/v	O
自己/rr	O
的/ude1	O
文件/n	O
。/w	O
当/p	O
用户/n	O
首次/mq	O
重新启动/gi	O
电脑/n	O
时/qt	O
，/w	O
Satana/nx	S-nthreat
的/ude1	O
MBR/nx	O
引导/v	O
代码/n	O
将/d	O
会/v	O
加载/v	O
，/w	O
电脑会/nt	O
无法/v	O
正常/a	O
启动/v	O
，/w	O
并/cc	O
显示/v	O
Satana/nx	S-nr
的/ude1	O
勒索/v	O
信/n	O
。/w	O
Malwarebytes/nx	S-norg
的/ude1	O
安全/an	O
研究员/nnt	O
Hasherezade/nx	S-nr
表示/v	O
，/w	O
通过/p	O
Windows/nproduct	O
繁琐/a	O
的/ude1	O
命令/n	O
行/ng	O
界面/n	O
恢复/v	O
回/v	O
原来/d	O
的/ude1	O
MBR/nx	O
是/vshi	O
可能/v	O
的/ude1	O
，/w	O
但/c	O
未必/d	O
能/v	O
找回/v	O
其余/rz	O
的/ude1	O
加密/vn	O
文件/n	O
，/w	O
Satana/nx	S-nthreat
对/p	O
文件/n	O
使用/v	O
的/ude1	O
加密算法/gi	O
是/vshi	O
非常/d	O
强大/a	O
的/ude1	O
，/w	O
基本/a	O
不能/v	O
强行/d	O
破解/v	O
，/w	O
除非/c	O
用户/n	O
支付/v	O
赎金/n	O
。/w	O
官方/n	O
论坛/n	O
Ubuntu Forums/nx	S-norg
遭到/v	O
攻击者/nz	O
入侵/v	O
，/w	O
200/m	O
多/a	O
万/m	O
用户/n	O
数据/n	O
如/v	O
IP/nx	O
地址/n	O
、/w	O
用户名/n	O
和/cc	O
电子邮件地址/gi	O
被/pbei	O
窃取/v	O
。/w	O
深入/ad	O
调查/vn	O
发现/v	O
,/w	O
论坛/n	O
插件/gi	O
Forumrunner/nx	S-nproduct
的/ude1	O
SQL注入/nvulndesc	O
Xday/nx	O
，/w	O
因/p	O
没有/v	O
及时/ad	O
打/v	O
上/f	O
补丁/n	O
，/w	O
才/d	O
导致/v	O
了/ule	O
用户/n	O
数据/n	O
的/ude1	O
泄露/v	O
。/w	O
这/rzv	O
也/d	O
证明了/v	O
安全/an	O
最/d	O
弱/a	O
的/ude1	O
环节/n	O
，/w	O
仍然/d	O
是/vshi	O
人为/d	O
的/ude1	O
这/rzv	O
一块/s	O
。/w	O
官方/n	O
论坛/n	O
作为/p	O
Ubuntu/nproduct	O
单点/nt	O
登录/v	O
的/ude1	O
入口/n	O
，/w	O
表里/n	O
储存/v	O
的/ude1	O
密码/n	O
是/vshi	O
随机/b	O
字符串/n	O
（/w	O
salt/nx	O
+/w	O
hash/nx	O
）/w	O
，/w	O
黑客/n	O
这次/r	O
并/cc	O
没有/v	O
能/v	O
直接/ad	O
获取/v	O
密码/n	O
明文/n	O
。/w	O
尽管/c	O
Canonical/nx	S-norg
官方/n	O
迅速/ad	O
修补/v	O
了/ule	O
漏洞/n	O
，/w	O
但/c	O
效果/n	O
并不/d	O
令人满意/al	O
。/w	O
同时/c	O
也/d	O
可以/v	O
使用/v	O
人工/b	O
语音/n	O
通话/vi	O
读出/v	O
验证码/nz	O
的/ude1	O
形式/n	O
验证/v	O
，/w	O
Swinnen/nx	S-nr
发现/v	O
的/ude1	O
漏洞/n	O
则/d	O
利用/v	O
了/ule	O
后/f	O
一/m	O
种/q	O
验证/v	O
方式/n	O
的/ude1	O
缺陷/n	O
。/w	O
美国/nsf	O
五角大楼/n	O
的/ude1	O
研究/vn	O
部门/n	O
DARPA/nx	S-norg
（/w	O
Defense Advanced Research Projects Agency/nx	S-norg
，/w	O
美国国防部先进研究项目局/nt	O
）/w	O
公布/v	O
一个/mq	O
名为/v	O
Cyber Grand Challenge/nx	O
（/w	O
网络/n	O
大/a	O
挑战/vn	O
）/w	O
的/ude1	O
项目/n	O
。/w	O
DARPA/nx	S-norg
程序/n	O
主管/vn	O
Mike Walker/nx	S-nr
，/w	O
同时/c	O
也/d	O
是/vshi	O
这次/r	O
项目/n	O
的/ude1	O
领导人/nnt	O
，/w	O
Walker/nx	S-nr
并不/d	O
指望/v	O
这/rzv	O
套/q	O
自动化/vn	O
的/ude1	O
黑客/n	O
能/v	O
在/p	O
发展/vn	O
初期/f	O
就/d	O
取得/v	O
良好/a	O
的/ude1	O
效能/n	O
，/w	O
下月/t	O
在/p	O
拉斯维加斯/ns	O
将/d	O
举行/v	O
一年一度/bl	O
的/ude1	O
DEF CON/nx	B-nconference
黑客/n	M-nconference
大会/n	E-nconference
，/w	O
届时/d	O
DARPA/nx	S-norg
将/d	O
把/pba	O
这套/r	O
系统/n	O
付诸/v	O
测试/vn	O
。/w	O
已/d	O
开始/v	O
在/p	O
Chrome Canary/nx	B-nproduct
浏览器/n	E-nproduct
中/f	O
部署/vn	O
新的/a	O
加密/vn	O
方法/n	O
，/w	O
中国/ns	O
MS509/nx	B-norg
Team/nx	E-norg
的/ude1	O
两/m	O
大/a	O
安全/an	O
研究/vn	O
人员/n	O
Chora/nx	S-nr
和/cc	O
MelodyZX/nx	S-nr
开发/vn	O
了/ule	O
新型/b	O
Webshell/nx	O
管理/vn	O
工具/n	O
“/w	O
Cknife/nx	S-nproduct
”/w	O
，/w	O
在/p	O
GitHub/nx	S-norg
开放/v	O
源代码/n	O
供/vi	O
所有/b	O
人/n	O
使用/v	O
，/w	O
当然/d	O
黑客/n	O
亦/d	O
不/d	O
例外/vi	O
。/w	O
可以/v	O
管理/vn	O
链接/gi	O
至/p	O
Java/nproduct	O
、/w	O
PHP/nx	S-nproduct
、/w	O
ASP/nx	S-nproduct
和/cc	O
ASP.NET/nx	S-nproduct
服务器/n	O
。/w	O
两/m	O
位/q	O
西北/ns	B-norg
大学/nis	E-norg
的/ude1	O
研究/vn	O
人员/n	O
经过/p	O
72/m	O
天/qt	O
的/ude1	O
研究/vn	O
调查/vn	O
，/w	O
在/p	O
隐私/n	B-nconference
保障/vn	M-nconference
技术/n	M-nconference
研讨会/n	E-nconference
（/w	O
PETS/nx	S-nconference
）/w	O
上/f	O
表示/v	O
在/p	O
Tor/nproduct	O
网络/n	O
中/f	O
发现/v	O
了/ule	O
110台/ns	O
行为/n	O
异常/a	O
的/ude1	O
服务器/n	O
。/w	O
FireEye/nt	O
近期/t	O
发布/v	O
了/ule	O
一/m	O
份/q	O
名为/v	O
《/w	B-nreport
Overload/nx	M-nreport
：/w	M-nreport
Critical Lessons From/nx	M-nreport
15/m	M-nreport
Years of ICS Vul-nerabilities/nx	M-nreport
》/w	E-nreport
（/w	O
总结/v	O
过去/vf	O
15/m	O
年中/t	O
，/w	O
ICS/nproduct	B-nthreat
漏洞/n	E-nthreat
带来/v	O
的/ude1	O
经验/n	O
教训/n	O
）/w	O
的/ude1	O
调查/vn	O
报告/n	O
。/w	O
2010年/Date	O
，/w	O
是/vshi	O
全球/n	O
安全/an	O
专家/nnt	O
曝/vg	O
出/vf	O
ICS/nproduct	B-nthreat
安全/an	M-nthreat
漏洞/n	E-nthreat
数量/n	O
最多/ad	O
的/ude1	O
一年/Date	O
。/w	O
这/rzv	O
其中/rz	O
最/d	O
引人注目/vl	O
无疑/d	O
就是/v	O
网络攻击/gi	O
武器/n	O
—/w	O
Stuxnet/nx	B-nthreat
震/vi	M-nthreat
网/n	M-nthreat
病毒/n	E-nthreat
了/ule	O
（/w	O
该/rz	O
病毒/n	O
又名/n	O
Stuxnet/nx	B-nthreat
蠕虫/n	M-nthreat
病毒/n	E-nthreat
，/w	O
或/c	O
超级/b	B-nthreat
病毒/n	M-nthreat
工厂/nis	E-nthreat
）/w	O
。/w	O
来自/v	O
FireEye/nt	B-norg
公司/nis	E-norg
的/ude1	O
安全/an	O
专家/nnt	O
表示/v	O
，/w	O
在/p	O
接下来/vl	O
的/ude1	O
几/d	O
年/qt	O
时间/n	O
里/f	O
，/w	O
ICS/nproduct	B-nthreat
漏洞/n	E-nthreat
数量/n	O
的/ude1	O
增长/v	O
趋势/n	O
将/d	O
不会/v	O
改变/v	O
。/w	O
其/rz	O
复杂度/nz	O
可以/v	O
与/cc	O
著名/a	O
的/ude1	O
方程式/n	S-nhack
（/w	O
Equation/nx	S-nhack
）/w	O
媲美/vi	O
，/w	O
发布/v	O
了/ule	O
第/mq	O
38/m	O
次/qv	O
《/w	B-nreport
中国/ns	M-nreport
互联网络/n	M-nreport
发展/vn	M-nreport
状况/n	M-nreport
统计/vn	M-nreport
报告/n	M-nreport
》/w	E-nreport
。/w	O
并/cc	O
泄露/v	O
了/ule	O
相关/vn	O
数据/n	O
及/cc	O
发布/v	O
其/rz	O
成员/nnt	O
攻击/vn	O
CAS/nx	S-norg
服务器/n	O
过程/n	O
的/ude1	O
视频/n	O
。/w	O
对/p	O
世界/n	B-norg
反/vi	M-norg
兴奋剂/n	M-norg
机构/n	E-norg
(/w	O
WADA/nx	S-norg
)/w	O
和/cc	O
国际体育仲裁法庭/nt	O
(/w	O
CAS/nx	S-norg
)/w	O
发起/v	O
了/ule	O
网络攻击/gi	O
。/w	O
新的/a	O
恶意/n	O
程序/n	O
被/pbei	O
称为/v	O
ProjectSauron/nx	S-nthreat
，/w	O
是/vshi	O
继/vg	O
Duqu/nx	S-nthreat
、/w	O
Flame/nx	S-nthreat
、/w	O
Equation/nx	S-nthreat
和/cc	O
Regin/nx	S-nthreat
之后/f	O
的/ude1	O
新/a	O
国家级/b	O
恶意/n	O
程序/n	O
。/w	O
3/m	O
月/n	O
20/m	O
日/b	O
至/p	O
26/m	O
日/b	O
，/w	O
F5 Networks/nx	S-norg
研究/vn	O
人员/n	O
发现/v	O
网络/n	O
犯罪分子/n	O
利用/v	O
该/rz	O
漏洞/n	O
执行/v	O
shell/nx	O
命令/n	O
，/w	O
上周/t	O
，/w	O
自称/v	O
Shadow Brokers/nx	S-nhack
的/ude1	O
黑客组织/prehack	O
公开/ad	O
了/ule	O
部分/n	O
NSA/nt	O
开发/vn	O
的/ude1	O
黑客/n	O
工具/n	O
，/w	O
其中/rz	O
包括/v	O
5/m	O
家/q	O
防火墙/n	O
制造商/nnd	O
的/ude1	O
漏洞/n	O
利用/v	O
代码/n	O
，/w	O
这/rzv	O
5/m	O
家/q	O
公司/nis	O
包括/v	O
思科/ntc	O
、/w	O
Juniper/nhardware	S-norg
、/w	O
Fortinet/nx	S-norg
和/cc	O
两/m	O
家/q	O
中国公司/nt	O
——/w	O
陕西/ns	B-norg
网/n	M-norg
云/vg	E-norg
和/cc	O
北京/ns	B-norg
天/qt	M-norg
融/vi	M-norg
信/n	E-norg
。/w	O
截止/vi	O
目前/t	O
，/w	O
5/m	O
家/q	O
厂商/nnd	O
已有/v	O
4/m	O
家/q	O
发布/v	O
公告/n	O
修复/v	O
了/ule	O
有关/vn	O
漏洞/n	O
。/w	O
其中/rz	O
，/w	O
思科/ntc	O
在/p	O
泄露/v	O
事件/n	O
发生/v	O
的/ude1	O
第一时间/nz	O
就/d	O
针对/p	O
有关/vn	O
的/ude1	O
漏洞/n	O
，/w	O
特别/d	O
是/vshi	O
0day漏洞/nvulndesc	O
发布/v	O
了/ule	O
修复/v	O
补丁/n	O
，/w	O
并/cc	O
详细/a	O
介绍/v	O
了/ule	O
漏洞/n	O
有关/vn	O
信息/n	O
。/w	O
随后/d	O
Fortinet/nx	S-norg
也/d	O
发布/v	O
了/ule	O
有关/vn	O
的/ude1	O
修复/v	O
安全/an	O
公告/n	O
。/w	O
Juniper/nhardware	S-norg
也/d	O
于本/nr	O
周二/t	O
发布/v	O
了/ule	O
相关/vn	O
安全/an	O
公告/n	O
，/w	O
确认/v	O
了/ule	O
漏洞/n	O
的/ude1	O
存在/v	O
，/w	O
但/c	O
没有/v	O
提及/v	O
漏洞/n	O
被/pbei	O
利用/v	O
的/ude1	O
情况/n	O
，/w	O
不过/c	O
它/rr	O
的/ude1	O
Netscreen/nx	S-nproduct
防火墙/n	O
去年/t	O
曾/d	O
曝/vg	O
出/vf	O
后门/n	O
漏洞/n	O
，/w	O
估计/v	O
这次/r	O
暴露/v	O
的/ude1	O
漏洞/n	O
可能/v	O
已经/d	O
在/p	O
之前/f	O
就/d	O
修复/v	O
了/ule	O
。/w	O
开源/v	O
企业级/nz	O
性能监控软件/nt	O
Zabbix/nx	S-nproduct
再/d	O
爆/v	O
高危/b	O
SQL注入/nvulndesc	B-nthreat
漏洞/n	E-nthreat
，/w	O
可/v	O
获/v	O
操作系统/n	O
权限/n	O
。/w	O
该/rz	O
漏洞/n	O
是/vshi	O
由于/p	O
Zabbix/nx	S-nproduct
默认/v	O
开启/v	O
guest/nx	O
权限/n	O
（/w	O
其/rz	O
账户/n	O
默认/v	O
密码/n	O
是/vshi	O
空/ng	O
）/w	O
，/w	O
在/p	O
insert/nx	O
方式/n	O
的/ude1	O
SQL注入/nvulndesc	B-nthreat
漏洞/n	E-nthreat
，/w	O
近日/t	O
，/w	O
360/nt	B-norg
手机/n	M-norg
卫士/nnt	E-norg
阿尔法团队/nt	O
披露/v	O
了/ule	O
一个/mq	O
Chrome V8/nx	S-nproduct
引擎/n	O
的/ude1	O
远程/b	O
代码/n	O
执行/v	O
漏洞/n	O
，/w	O
并/cc	O
将/d	O
其/rz	O
命名/v	O
为/p	O
BadKernel/nx	S-nthreat
。/w	O
该/rz	O
漏洞/n	O
存在/v	O
于/p	O
Chrome V8/nx	S-nproduct
引擎/n	O
3.20/m	O
至/p	O
4.2/m	O
版本/n	O
中/f	O
，/w	O
由于/p	O
包括/v	O
微信/nz	S-nproduct
在内/u	O
的/ude1	O
众多/a	O
第/mq	O
三/m	O
方/q	O
应用/vn	O
都/d	O
集成/vn	O
了/ule	O
Chrome V8/nx	S-nproduct
引擎/n	O
，/w	O
故/c	O
该/rz	O
漏洞/n	O
影响/vn	O
范围/n	O
较广/d	O
，/w	O
危害/vn	O
较为/d	O
严重/a	O
。/w	O
例如/v	O
阿尔法团队/nt	O
发现/v	O
，/w	O
通过/p	O
此/rzs	O
漏洞/n	O
攻击者/nz	O
可/v	O
获取/v	O
微信/nz	O
的/ude1	O
完全/ad	O
控制权/n	O
，/w	O
危及/v	O
用户/n	O
朋友圈/nz	O
、/w	O
好友/n	O
信息/n	O
信息/n	O
、/w	O
聊天/vi	O
记录/v	O
甚至/d	O
是/vshi	O
微信/nz	O
钱包/n	O
，/w	O
可/v	O
使/v	O
上/f	O
亿/m	O
微信/nz	S-nproduct
用户/n	O
受到影响/v	O
，/w	O
危害/vn	O
巨大/a	O
。/w	O
维基/nrf	B-norg
解密/vi	E-norg
发布/v	O
了/ule	O
从/p	O
土耳其/nsf	O
执政党/n	O
AKP/nx	S-norg
（/w	O
正/d	B-norg
发/v	M-norg
党/n	E-norg
）/w	O
服务器/n	O
中/f	O
窃取/v	O
的/ude1	O
邮件/n	O
，/w	O
研究/vn	O
人员/n	O
创建/v	O
了/ule	O
一个/mq	O
脚本/n	O
用于/v	O
解析/v	O
AKP/nx	S-norg
邮件/n	O
并/cc	O
通过/p	O
VirusTotal/nx	S-nproduct
的/ude1	O
API/nx	O
对/p	O
链接/gi	O
进行/vn	O
扫描/vn	O
，/w	O
结果/n	O
发现/v	O
了/ule	O
约/d	O
80/m	O
个/q	O
跟/p	O
恶意软件/gi	O
下载/v	O
相关/vn	O
的/ude1	O
链接/gi	O
。/w	O
自从/p	O
7/m	O
月中/t	O
旬/ng	O
发布/v	O
了/ule	O
AKP/nx	S-norg
邮件/n	O
及/cc	O
DNC/nx	O
入侵/v	O
文件/n	O
后/f	O
，/w	O
维基/nrf	B-norg
解密/vi	E-norg
就/d	O
因为/c	O
处理/vn	O
这些/rz	O
文件/n	O
时/qt	O
不/d	O
专业/n	O
的/ude1	O
方式/n	O
饱受/v	O
批评/vn	O
。/w	O
将/d	O
区块/n	O
链/ng	O
(/w	O
BlockChain/nx	O
)/w	O
技术/n	O
应用/vn	O
到/v	O
身份/n	O
认证/vn	O
管理/vn	O
和/cc	O
隐私/n	O
保护/vn	O
；/w	O
随着/p	O
苹果/nf	S-norg
iOS/nproduct	O
9.3.5/m	O
系统/n	O
紧急/a	O
上/f	O
线/n	O
，/w	O
加拿大/nsf	B-norg
公民/n	M-norg
实验室/nis	E-norg
和/cc	O
美国安全公司/nt	O
Lookout/nx	S-norg
发布/v	O
的/ude1	O
报告/n	O
可/v	O
看出/v	O
，/w	O
推测/v	O
这/rzv	O
款/q	O
名为/v	O
Pegasus/nx	S-nproduct
的/ude1	O
监控软件/nt	O
为/p	O
以色列/nsf	O
NSO Group/nx	B-norg
集团/nis	E-norg
开发/vn	O
，/w	O
目前/t	O
，/w	O
超过/v	O
100万台/ns	O
物联网/nz	O
设备/n	O
在/p	O
最近/t	O
几/d	O
个/q	O
月中/t	O
已经/d	O
遭遇/v	O
入侵/v	O
，/w	O
这/rzv	O
也/d	O
意味着/v	O
Gafgyt/nx	S-nthreat
、/w	O
Lizkebab/nx	S-nthreat
、/w	O
BASHLITE/nx	S-nthreat
以及/cc	O
Torlus/nx	S-nthreat
等/udeng	O
DDoS/nvulndesc	O
僵尸/n	O
网络/n	O
家族/n	O
再/d	O
添/v	O
新/a	O
成员/nnt	O
——/w	O
LizardStresser/nx	S-nthreat
恶意软件/gi	O
，/w	O
这/rzv	O
款/q	O
DDoS/nvulndesc	O
工具/n	O
套/q	O
件/q	O
由/p	O
臭名昭著/nz	O
的/ude1	O
Lizard Squad/nx	S-nhack
黑客/n	O
集团所/nt	O
打造/v	O
，/w	O
旨在/v	O
用/p	O
于/p	O
建立/v	O
自己/rr	O
的/ude1	O
僵尸/n	O
网络/n	O
。/w	O
根据/p	O
观察/v	O
Gafgyt/nx	S-nthreat
僵尸/n	O
网络/n	O
收集/v	O
到/v	O
的/ude1	O
相关/vn	O
数据/n	O
，/w	O
根据/p	O
由/p	O
Level/nx	B-norg
3/m	E-norg
与/cc	O
Flashpoint/nx	S-norg
发布/v	O
的/ude1	O
最新/a	O
研究/vn	O
结果/n	O
，/w	O
这/rzv	O
款/q	O
工具/n	O
目前/t	O
已经/d	O
入侵/v	O
了/ule	O
超过/v	O
100万台/ns	O
物联网/nz	O
设备/n	O
。/w	O
Level/nx	B-norg
3团队/nt	E-norg
观测/vn	O
到/v	O
的/ude1	O
最大/gm	O
规模/n	O
僵尸/n	O
网络/n	O
甚至/d	O
包含/v	O
12万台肉鸡设备/nt	O
。/w	O
这次/r	O
事件/n	O
攻击者/nz	O
的/ude1	O
模式/n	O
符合/v	O
APT29/nx	S-nhack
间谍/nnt	O
组织/n	O
（/w	O
也/d	O
被/pbei	O
称为/v	O
COZY BEAR/nx	S-norg
或/c	O
CozyDuke/nx	S-norg
）/w	O
的/ude1	O
一贯/d	O
模式/n	O
，/w	O
APT29/nx	S-nhack
是/vshi	O
涉嫌/v	O
入侵/v	O
美国/nsf	B-norg
民主党全国委员会/nt	E-norg
（/w	O
DNC/nx	O
）/w	O
的/ude1	O
间谍/nnt	O
组织/n	O
之一/rz	O
,/w	O
根据/p	O
Defense One/nx	S-norg
的/ude1	O
报道/v	O
，/w	O
我们/rr	O
将/d	O
其/rz	O
命名/v	O
为/p	O
OceanLotus/nx	S-nhack
。/w	O
但/c	O
可以/v	O
确定/v	O
的/ude1	O
是/vshi	O
其/rz	O
具有/v	O
相似/a	O
的/ude1	O
目的/n	O
和/cc	O
同样/d	O
的/ude1	O
国家/n	O
背景/n	O
，/w	O
我们/rr	O
将其两组/nt	O
攻击/vn	O
统称/vn	O
为/p	O
——/w	O
“/w	O
白象/nz	B-nevent
行动/vn	E-nevent
”/w	O
。/w	O
安全厂商/n	O
Norman/nx	S-norg
所/usuo	O
发布/v	O
的/ude1	O
报告/n	O
，/w	O
将/d	O
这/rzv	O
一/m	O
攻击/vn	O
称为/v	O
HangOver/nx	S-nevent
。/w	O
发表/v	O
的/ude1	O
《/w	B-nreport
反病毒/gi	M-nreport
方法/n	M-nreport
的/ude1	M-nreport
现状/n	M-nreport
、/w	M-nreport
挑战/vn	M-nreport
与/cc	M-nreport
改进/v	M-nreport
》/w	E-nreport
。/w	O
在/p	O
题为/v	O
《/w	B-nreport
APT/nx	M-nreport
事件/n	M-nreport
样本/n	M-nreport
集/q	M-nreport
的/ude1	M-nreport
度量/v	M-nreport
》/w	E-nreport
的/ude1	O
公开/ad	O
报告/n	O
中/f	O
，/w	O
安天/nt	O
完成/v	O
了/ule	O
报告/n	O
《/w	B-nreport
白象/nz	M-nreport
的/ude1	M-nreport
舞步/n	M-nreport
——/w	M-nreport
HangOver/nx	M-nreport
攻击/vn	M-nreport
事件/n	M-nreport
回顾/v	M-nreport
及/cc	M-nreport
部分/n	M-nreport
样本/n	M-nreport
分析/vn	M-nreport
》/w	E-nreport
，/w	O
并/cc	O
将/d	O
这/rzv	O
一/m	O
攻击组织/prehack	O
中文/nz	O
命名/v	O
为/p	O
 /w	O
“/w	O
白象/nz	S-nhack
”/w	O
。/w	O
在/p	O
本/rz	O
报告/n	O
中/f	O
称之为/v	O
“/w	O
白象/nz	B-nevent
一代/n	E-nevent
”/w	O
。/w	O
“/w	O
白象/nz	B-nevent
一代/n	E-nevent
”/w	O
投放/v	O
了/ule	O
至少/d	O
近/a	O
千/m	O
个/q	O
不同/a	O
HASH/nx	O
的/ude1	O
PE/nx	O
样本/n	O
，/w	O
在/p	O
 /w	O
2015/m	O
年/qt	O
6/m	O
月/n	O
16/m	O
日/b	O
的/ude1	O
中国/ns	B-nconference
反病毒/gi	M-nconference
大会/n	E-nconference
上/f	O
，/w	O
安天/nt	O
做/v	O
了/ule	O
题为/v	O
《/w	B-nreport
A2PT/nx	M-nreport
与/cc	M-nreport
“/w	M-nreport
准/a	M-nreport
APT/nx	M-nreport
”/w	M-nreport
事件/n	M-nreport
中的/v	M-nreport
攻击/vn	M-nreport
武器/n	M-nreport
》/w	E-nreport
的/ude1	O
技术/n	O
报告/n	O
，/w	O
并/cc	O
把/pba	O
这/rzv	O
组/n	O
攻击/vn	O
划分/v	O
为/p	O
轻量级/b	O
APT/nx	O
攻击/vn	O
。/w	O
我们/rr	O
将/d	O
这/rzv	O
组/n	O
攻击/vn	O
称为/v	O
“/w	O
白象/nz	B-nevent
二/m	M-nevent
代/q	E-nevent
”/w	O
，/w	O
我们/rr	O
尚无/v	O
证据/n	O
表明/v	O
“/w	O
白象/nz	B-nevent
一代/n	E-nevent
”/w	O
和/cc	O
“/w	O
白象/nz	B-nevent
二/m	M-nevent
代/q	E-nevent
”/w	O
组织/n	O
间/f	O
存在/v	O
人员/n	O
交叉/vn	O
。/w	O
从/p	O
整体/n	O
上/f	O
来看/u	O
，/w	O
“/w	O
白象/nz	B-nevent
二/m	M-nevent
代/q	E-nevent
”/w	O
相比/vi	O
“/w	O
白象/nz	B-nevent
一代/n	E-nevent
”/w	O
的/ude1	O
技术/n	O
手段/n	O
更为/d	O
高级/a	O
，/w	O
其/rz	O
攻击/vn	O
行动/vn	O
在/p	O
整体/n	O
性/ng	O
和/cc	O
技术/n	O
能力/n	O
上/f	O
的/ude1	O
提升/v	O
，/w	O
可能/v	O
带来/v	O
攻击/vn	O
成功率/n	O
上/f	O
的/ude1	O
提升/v	O
。/w	O
而/cc	O
其/rz	O
采用/v	O
的/ude1	O
更加/d	O
暴力/n	O
和/cc	O
野蛮/a	O
的/ude1	O
投放/v	O
方式/n	O
，/w	O
使/v	O
其/rz	O
攻击/vn	O
次数/n	O
和/cc	O
影响/vn	O
范围/n	O
远远/d	O
比/p	O
“/w	O
白象/nz	B-nevent
一代/n	E-nevent
”/w	O
更大/d	O
。/w	O
”/w	O
“/w	O
白象/nz	B-nevent
二/m	M-nevent
代/q	E-nevent
”/w	O
的/ude1	O
技术/n	O
手法/n	O
相比/vi	O
“/w	O
白象/nz	B-nevent
一代/n	E-nevent
”/w	O
有/vyou	O
质/ng	O
的/ude1	O
提升/v	O
，/w	O
其/rz	O
更/d	O
符合/v	O
某些/rz	O
研究者/nnt	O
对于/p	O
APT/nx	O
攻击/vn	O
的/ude1	O
“/w	O
技术/n	O
定义/n	O
”/w	O
，/w	O
 /w	O
但/c	O
安天/nt	O
始终/d	O
要/v	O
指出/v	O
，/w	O
APT/nx	O
的/ude1	O
“/w	O
A/nx	O
（/w	O
高级/a	O
）/w	O
”/w	O
是/vshi	O
相对/d	O
的/ude1	O
，/w	O
是否/v	O
称为/v	O
APT/nx	O
攻击/vn	O
，/w	O
主要/b	O
是/vshi	O
分析/vn	O
攻击/vn	O
的/ude1	O
发起/v	O
方/q	O
与/cc	O
其/rz	O
动机/n	O
和/cc	O
意志/n	O
，/w	O
而/cc	O
所谓/v	O
技术/n	O
水平/n	O
则/d	O
不是/c	O
定性/vn	O
的/ude1	O
主要/b	O
因素/n	O
。/w	O
同时/c	O
，/w	O
无论是/c	O
“/w	O
白象/nz	B-nevent
一代/n	E-nevent
”/w	O
轻量级/b	O
的/ude1	O
攻击/vn	O
，/w	O
还是/c	O
“/w	O
白象/nz	B-nevent
二/m	M-nevent
代/q	E-nevent
”/w	O
显得/v	O
更为/d	O
高明/a	O
的/ude1	O
攻击/vn	O
，/w	O
对于/p	O
中国/ns	O
庞大/a	O
的/ude1	O
信息/n	O
体系/n	O
，/w	O
特别/d	O
是/vshi	O
针对/p	O
高等院校/n	O
等/udeng	O
